URN,LA (code),LA (name),EstablishmentNumber,EstablishmentName,TypeOfEstablishment (code),TypeOfEstablishment (name),EstablishmentTypeGroup (code),EstablishmentTypeGroup (name),EstablishmentStatus (code),EstablishmentStatus (name),ReasonEstablishmentOpened (code),ReasonEstablishmentOpened (name),OpenDate,ReasonEstablishmentClosed (code),ReasonEstablishmentClosed (name),CloseDate,PhaseOfEducation (code),PhaseOfEducation (name),StatutoryLowAge,StatutoryHighAge,Boarders (code),Boarders (name),NurseryProvision (name),OfficialSixthForm (code),OfficialSixthForm (name),Gender (code),Gender (name),ReligiousCharacter (code),ReligiousCharacter (name),ReligiousEthos (name),Diocese (code),Diocese (name),AdmissionsPolicy (code),AdmissionsPolicy (name),SchoolCapacity,SpecialClasses (code),SpecialClasses (name),CensusDate,NumberOfPupils,NumberOfBoys,NumberOfGirls,PercentageFSM,TrustSchoolFlag (code),TrustSchoolFlag (name),Trusts (code),Trusts (name),SchoolSponsorFlag (name),SchoolSponsors (name),FederationFlag (name),Federations (code),Federations (name),UKPRN,FEHEIdentifier,FurtherEducationType (name),OfstedLastInsp,OfstedSpecialMeasures (code),OfstedSpecialMeasures (name),LastChangedDate,Street,Locality,Address3,Town,County (name),Postcode,SchoolWebsite,TelephoneNum,HeadTitle (name),HeadFirstName,HeadLastName,HeadPreferredJobTitle,InspectorateName (name),InspectorateReport,DateOfLastInspectionVisit,NextInspectionVisit,TeenMoth (name),TeenMothPlaces,CCF (name),SENPRU (name),EBD (name),PlacesPRU,FTProv (name),EdByOther (name),Section41Approved (name),SEN1 (name),SEN2 (name),SEN3 (name),SEN4 (name),SEN5 (name),SEN6 (name),SEN7 (name),SEN8 (name),SEN9 (name),SEN10 (name),SEN11 (name),SEN12 (name),SEN13 (name),TypeOfResourcedProvision (name),ResourcedProvisionOnRoll,ResourcedProvisionCapacity,SenUnitOnRoll,SenUnitCapacity,GOR (code),GOR (name),DistrictAdministrative (code),DistrictAdministrative (name),AdministrativeWard (code),AdministrativeWard (name),ParliamentaryConstituency (code),ParliamentaryConstituency (name),UrbanRural (code),UrbanRural (name),GSSLACode (name),Easting,Northing,CensusAreaStatisticWard (name),MSOA (name),LSOA (name),Inspectorate (name),SENStat,SENNoStat,BoardingEstablishment (name),PropsName,PreviousLA (code),PreviousLA (name),PreviousEstablishmentNumber,OfstedRating (name),RSCRegion (name),Country (name),UPRN,SiteName,MSOA (code),LSOA (code)
109757,869,West Berkshire,1014,Victoria Park Nursery School & Family Hub,15,Local authority nursery school,4,LA maintained schools,1,Open,0,Not applicable,,0,Not applicable,,1,Nursery,2,5,1,No boarders,Has Nursery Classes,0,Not applicable,3,Mixed,0,Does not apply,Does not apply,0,Not applicable,0,Not applicable,,0,Not applicable,18/01/2018,131,66,65,0,0,Not applicable,,,Not applicable,,Not under a federation,,,10035783,,Not applicable,10/01/2017,0,Not applicable,19/09/2018,Victoria Park,Parkway,,Newbury,Berkshire,RG14 1EH,www.victoriapark.w-berks.sch.uk,163541296,Mrs,Maria,Morgan,Headteacher,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,J,South East,E06000037,West Berkshire,E05002317,Victoria,E14000830,Newbury,C1,Urban city and town,E06000037,447315,167539,,West Berkshire 019,West Berkshire 019B,,,,,,903,Pre LGR (1998) Berkshire,1014,Outstanding,North-West London and South-Central England,,2.00E+11,,E02003385,E01016346
109823,869,West Berkshire,2081,Winchcombe Junior School,1,Community school,4,LA maintained schools,2,Closed,0,Not applicable,,1,Result of Amalgamation/Merger,31/08/2005,2,Primary,7,11,1,No boarders,No Nursery Classes,2,Does not have a sixth form,3,Mixed,0,Does not apply,Does not apply,0,Not applicable,0,Not applicable,255,2,No Special Classes,,,,,,0,Not applicable,,,Not applicable,,Not under a federation,,,,,Not applicable,,0,Not applicable,14/11/2018,Maple Crescent,,,Newbury,Berkshire,RG14 1LN,,163541767,Ms,Joan,Blofeld,Headteacher,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,J,South East,E06000037,West Berkshire,E05002306,Northcroft,E14000830,Newbury,C1,Urban city and town,E06000037,447316,167969,,West Berkshire 012,West Berkshire 012A,,,,,,903,Pre LGR (1998) Berkshire,2081,,North-West London and South-Central England,,1.00E+11,,E02003378,E01016310
109824,869,West Berkshire,2082,Winchcombe Nursery and Infant School,1,Community school,4,LA maintained schools,2,Closed,0,Not applicable,,1,Result of Amalgamation/Merger,31/08/2005,2,Primary,3,7,1,No boarders,Has Nursery Classes,2,Does not have a sixth form,3,Mixed,0,Does not apply,Does not apply,0,Not applicable,0,Not applicable,180,1,Has Special Classes,,,,,,0,Not applicable,,,Not applicable,,Not under a federation,,,,,Not applicable,,0,Not applicable,14/11/2018,Maple Crescent,Shaw Estate,,Newbury,Berkshire,RG14 1LN,,163540923,Mrs,Janet,Tyas,Headteacher,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,J,South East,E06000037,West Berkshire,E05002306,Northcroft,E14000830,Newbury,C1,Urban city and town,E06000037,447355,168135,,West Berkshire 012,West Berkshire 012A,,,,,,903,Pre LGR (1998) Berkshire,2082,,North-West London and South-Central England,,,,E02003378,E01016310
135079,869,West Berkshire,3359,The Winchcombe School,1,Community school,4,LA maintained schools,1,Open,1,Result of Amalgamation,01/09/2005,0,Not applicable,,2,Primary,3,11,1,No boarders,Has Nursery Classes,2,Does not have a sixth form,3,Mixed,0,Does not apply,Does not apply,0,Not applicable,4,Non-selective,472,1,Has Special Classes,18/01/2018,457,248,209,8.4,0,Not applicable,,,Not applicable,,Not under a federation,,,10075228,,Not applicable,09/11/2016,0,Not applicable,04/10/2018,Maple Crescent,Shaw,,Newbury,Berkshire,RG14 1LN,www.winchcombe.w-berks.sch.uk,1635232780,Mrs,Angela,Hay,Headteacher,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,SpLD - Specific Learning Difficulty,"SLCN - Speech, language and Communication",,,,,,,,,,,,Resource Provision,15,15,,,J,South East,E06000037,West Berkshire,E05002306,Northcroft,E14000830,Newbury,C1,Urban city and town,E06000037,447355,168135,,West Berkshire 012,West Berkshire 012A,,,,,,999,,,Good,North-West London and South-Central England,,2.00E+11,,E02003378,E01016310
109822,869,West Berkshire,2079,Speenhamland Primary School,1,Community school,4,LA maintained schools,2,Closed,0,Not applicable,,10,Academy Converter,31/01/2017,2,Primary,4,11,1,No boarders,No Nursery Classes,2,Does not have a sixth form,3,Mixed,0,Does not apply,Does not apply,0,Not applicable,0,Not applicable,301,1,Has Special Classes,19/01/2017,289,150,140,10.7,0,Not applicable,,,Not applicable,,Not under a federation,,,,,Not applicable,15/01/2015,0,Not applicable,15/10/2018,Pelican Lane,,,Newbury,Berkshire,RG14 1NU,www.speenhamlandprimary.co.uk/,163541077,Mrs,Emma,Parish,Headteacher,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,PD - Physical Disability,,,,,,,,,,,,,Resource Provision,,,,,J,South East,E06000037,West Berkshire,E05002306,Northcroft,E14000830,Newbury,C1,Urban city and town,E06000037,446913,167798,,West Berkshire 012,West Berkshire 012A,,,,,,903,Pre LGR (1998) Berkshire,2079,Requires improvement,North-West London and South-Central England,,,,E02003378,E01016310
143999,869,West Berkshire,2079,Speenhamland School,34,Academy converter,10,Academies,1,Open,10,Academy Converter,01/02/2017,99,,,2,Primary,4,11,1,No boarders,No Nursery Classes,2,Does not have a sixth form,3,Mixed,0,Does not apply,Does not apply,0,Not applicable,0,Not applicable,301,1,Has Special Classes,18/01/2018,289,152,137,9.3,3,Supported by a multi-academy trust,3987,NEWBURY ACADEMY TRUST,-,,Not applicable,,,10062550,,Not applicable,,0,Not applicable,19/09/2018,Pelican Lane,,,Newbury,Berkshire,RG14 1NU,www.speenhamlandprimary.co.uk/,163541077,Mrs,Emma,Parish,Headteacher,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,PD - Physical Disability,,,,,,,,,,,,,Resource Provision,,,,,J,South East,E06000037,West Berkshire,E05002306,Northcroft,E14000830,Newbury,C1,Urban city and town,E06000037,446913,167798,,West Berkshire 012,West Berkshire 012A,,,,,,903,Pre LGR (1998) Berkshire,2079,,North-West London and South-Central England,,1.00E+11,,E02003378,E01016310
109861,869,West Berkshire,2128,Robert Sandilands Primary School and Nursery,1,Community school,4,LA maintained schools,1,Open,0,Not applicable,,0,Not applicable,,2,Primary,3,11,1,No boarders,Has Nursery Classes,2,Does not have a sixth form,3,Mixed,0,Does not apply,Does not apply,0,Not applicable,0,Not applicable,270,0,Not applicable,18/01/2018,269,138,131,8.3,0,Not applicable,,,Not applicable,,Not under a federation,,,10033819,,Not applicable,19/05/2016,0,Not applicable,19/09/2018,Digby Road,Speen,,Newbury,Berkshire,RG14 1TS,http://www.robertsandilands.westberks.dbprimary.com,163540318,Mrs,Elizabeth,Bucknell,Headteacher,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,J,South East,E06000037,West Berkshire,E05002310,Speen,E14000830,Newbury,C1,Urban city and town,E06000037,446278,167938,,West Berkshire 012,West Berkshire 012E,,,,,,903,Pre LGR (1998) Berkshire,2128,Good,North-West London and South-Central England,,1.00E+11,,E02003378,E01016325
110094,869,West Berkshire,5206,St Joseph's Catholic Primary School,2,Voluntary aided school,4,LA maintained schools,1,Open,0,Not applicable,,99,,,2,Primary,4,11,1,No boarders,No Nursery Classes,2,Does not have a sixth form,3,Mixed,3,Roman Catholic,Does not apply,RC16,Diocese of Portsmouth (rc),0,Not applicable,210,2,No Special Classes,18/01/2018,198,94,104,6.6,0,Not applicable,,,Not applicable,,Not under a federation,,,10070225,,Not applicable,20/03/2018,0,Not applicable,19/09/2018,Newport Road,,,Newbury,Berkshire,RG14 2AW,www.stjosephs.w-berks.sch.uk,163543455,Mrs,Nicola,McVeigh,Headteacher,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,J,South East,E06000037,West Berkshire,E05002317,Victoria,E14000830,Newbury,C1,Urban city and town,E06000037,447796,167741,,West Berkshire 019,West Berkshire 019B,,,,,,903,Pre LGR (1998) Berkshire,5206,Good,North-West London and South-Central England,,2.00E+11,,E02003385,E01016346
110053,869,West Berkshire,4039,Shaw House School,1,Community school,4,LA maintained schools,2,Closed,0,Not applicable,,0,Not applicable,01/09/1999,4,Secondary,11,16,1,No boarders,Not applicable,0,Not applicable,3,Mixed,0,Does not apply,Does not apply,0,Not applicable,4,Non-selective,,2,No Special Classes,,,,,,0,Not applicable,,,Not applicable,,Not under a federation,,,,,Not applicable,,0,Not applicable,14/11/2018,Church Road,Shaw,,Newbury,Berkshire,RG14 2DU,,163541373,Mrs,R G,Roscoe,Headteacher,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,J,South East,E06000037,West Berkshire,E05002310,Speen,E14000830,Newbury,C1,Urban city and town,E06000037,447496,168458,,West Berkshire 012,West Berkshire 012D,,,,,,903,Pre LGR (1998) Berkshire,4039,,North-West London and South-Central England,,,,E02003378,E01016324
131790,869,West Berkshire,4055,Trinity School,1,Community school,4,LA maintained schools,2,Closed,0,Not applicable,01/09/1999,10,Academy Converter,31/07/2012,4,Secondary,11,18,1,No boarders,No Nursery Classes,1,Has a sixth form,3,Mixed,0,Does not apply,Does not apply,0,Not applicable,4,Non-selective,1040,0,Not applicable,,,,,,0,Not applicable,,,Not applicable,,Not under a federation,,,10007055,,Not applicable,,0,Not applicable,14/11/2018,Love Lane,Shaw,,Newbury,Berkshire,RG14 2DU,http://www.trinitypac.org,1635510500,Mrs,Charlotte,Wilson,Associate Head,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,SpLD - Specific Learning Difficulty,,,,,,,,,,,,,Resource Provision,,,,,J,South East,E06000037,West Berkshire,E05002310,Speen,E14000830,Newbury,C1,Urban city and town,E06000037,447496,168458,,West Berkshire 012,West Berkshire 012D,,,,,,999,,,,North-West London and South-Central England,,,,E02003378,E01016324
138525,869,West Berkshire,4055,Trinity School,34,Academy converter,10,Academies,1,Open,10,Academy Converter,01/08/2012,99,,,4,Secondary,11,18,1,No boarders,No Nursery Classes,1,Has a sixth form,3,Mixed,0,Does not apply,Does not apply,0,Not applicable,4,Non-selective,1040,0,Not applicable,18/01/2018,922,468,454,8.8,3,Supported by a multi-academy trust,3987,NEWBURY ACADEMY TRUST,Linked to a sponsor,Trinity School - Newbury Academy Trust,Not applicable,,,10038188,,Not applicable,04/07/2018,0,Not applicable,18/10/2018,Love Lane,Shaw,,Newbury,Berkshire,RG14 2DU,http://www.trinitynewbury.org/,1635510500,Mrs,Charlotte,Wilson,Headteacher,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,SpLD - Specific Learning Difficulty,ASD - Autistic Spectrum Disorder,,,,,,,,,,,,Resource Provision,,,,,J,South East,E06000037,West Berkshire,E05002310,Speen,E14000830,Newbury,C1,Urban city and town,E06000037,447496,168458,,West Berkshire 012,West Berkshire 012D,,,,,,999,,,Good,North-West London and South-Central England,,2.00E+11,,E02003378,E01016324
134333,869,West Berkshire,1110,The Quay Rapid Response and Home Education,14,Pupil referral unit,4,LA maintained schools,2,Closed,6,New Provision,01/09/2003,1,Result of Amalgamation/Merger,30/10/2005,0,Not applicable,15,16,1,No boarders,No Nursery Classes,2,Does not have a sixth form,3,Mixed,0,Does not apply,Does not apply,0,Not applicable,0,Not applicable,,0,Not applicable,,,,,,0,Not applicable,,,Not applicable,,Not applicable,,,,,Not applicable,,0,Not applicable,14/11/2018,The Riverside Community Centre,Rosemoor Gardens,,Newbury,Berkshire,RG14 2FG,,1635279710,Ms,Stacey,Williams,,Not applicable,,,,Provides places for Teen Mothers,,Does not have child care facilities,PRU Does have Provision for SEN,PRU Does have EBD provision,10,PRU offers full time provision,Does not offer tuition by another provider,Not applicable,,,,,,,,,,,,,,,,,,,J,South East,E06000037,West Berkshire,E05002296,Clay Hill,E14000830,Newbury,C1,Urban city and town,E06000037,448570,167706,,West Berkshire 013,West Berkshire 013A,,,,,,999,,,,North-West London and South-Central England,,10009195506,,E02003379,E01016279
109974,869,West Berkshire,3039,Shaw-cum-Donnington C.E. Primary School,3,Voluntary controlled school,4,LA maintained schools,1,Open,0,Not applicable,,0,Not applicable,,2,Primary,4,11,1,No boarders,No Nursery Classes,2,Does not have a sixth form,3,Mixed,2,Church of England,Does not apply,CE27,Diocese of Oxford,0,Not applicable,98,2,No Special Classes,18/01/2018,88,43,45,4.6,0,Not applicable,,,Not applicable,,Not under a federation,,,10075741,,Not applicable,13/02/2015,0,Not applicable,19/09/2018,Love Lane,Donnington,,Newbury,Berkshire,RG14 2JG,www.shaw.w-berks.sch.uk,163540971,Ms,Vicky,Murray,Headteacher,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,J,South East,E06000037,West Berkshire,E05002310,Speen,E14000830,Newbury,C1,Urban city and town,E06000037,446996,168671,,West Berkshire 012,West Berkshire 012D,,,,,,903,Pre LGR (1998) Berkshire,3039,Good,North-West London and South-Central England,,1.00E+11,,E02003378,E01016324
110182,869,West Berkshire,7007,The Castle School,7,Community special school,5,Special schools,1,Open,0,Not applicable,,0,Not applicable,,0,Not applicable,3,19,1,No boarders,Has Nursery Classes,1,Has a sixth form,3,Mixed,0,Does not apply,Does not apply,0,Not applicable,0,Not applicable,170,1,Has Special Classes,18/01/2018,169,120,49,27.9,0,Not applicable,,,Not applicable,,Not under a federation,,,10017001,,Not applicable,08/10/2014,0,Not applicable,19/09/2018,Love Lane,Donnington,,Newbury,Berkshire,RG14 2JG,www.thecastleschoolnewbury.org.uk,163542976,Mr,Jon,Hewitt,Headteacher,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,ASD - Autistic Spectrum Disorder,MLD - Moderate Learning Difficulty,SLD - Severe Learning Difficulty,PMLD - Profound and Multiple Learning Difficulty,,,,,,,,,,Not applicable,,,,,J,South East,E06000037,West Berkshire,E05002310,Speen,E14000830,Newbury,C1,Urban city and town,E06000037,446772,168794,,West Berkshire 012,West Berkshire 012D,,,,,,903,Pre LGR (1998) Berkshire,7007,Outstanding,North-West London and South-Central England,,2.00E+11,,E02003378,E01016324
139963,869,West Berkshire,6017,Engaging Potential,10,Other independent special school,5,Special schools,1,Open,6,New Provision,18/07/2013,99,,,0,Not applicable,13,19,1,No boarders,Not applicable,0,Not applicable,3,Mixed,6,None,None,0,Not applicable,0,Not applicable,14,0,Not applicable,18/01/2018,11,9,2,,0,Not applicable,,,Not applicable,,Not applicable,,,10044435,,Not applicable,,0,Not applicable,14/11/2018,Progress House,79 Gaywood Drive,,Newbury,,RG14 2PR,,1635524113,,Tracy,Watson,,Not applicable,,,,Not applicable,,,Not applicable,Not applicable,,,,Not approved,,,,,,,,,,,,,,,,,,,J,South East,E06000037,West Berkshire,E05002296,Clay Hill,E14000830,Newbury,C1,Urban city and town,E06000037,448841,167765,,West Berkshire 013,West Berkshire 013B,Ofsted,11,0,Does not have boarders,Tracy Watson,999,,,,North-West London and South-Central England,,,,E02003379,E01016280
110108,869,West Berkshire,5412,The Turnpike School,5,Foundation school,4,LA maintained schools,2,Closed,0,Not applicable,,0,Not applicable,31/08/1999,4,Secondary,11,16,1,No boarders,Not applicable,0,Not applicable,3,Mixed,6,None,Does not apply,0,Not applicable,4,Non-selective,,1,Has Special Classes,,,,,,2,Not supported by a trust,,,Not applicable,,Not under a federation,,,,,Not applicable,,0,Not applicable,14/11/2018,Gaywood Drive,,,Newbury,Berkshire,RG14 2PS,,163543703,Mrs,J A,Alder,Headteacher,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,J,South East,E06000037,West Berkshire,E05002296,Clay Hill,E14000830,Newbury,C1,Urban city and town,E06000037,448298,167701,,West Berkshire 013,West Berkshire 013A,,,,,,903,Pre LGR (1998) Berkshire,5412,,North-West London and South-Central England,,,,E02003379,E01016279
109872,869,West Berkshire,2142,Fir Tree Primary School and Nursery,1,Community school,4,LA maintained schools,2,Closed,0,Not applicable,,6,For Academy,28/02/2013,2,Primary,3,11,1,No boarders,Has Nursery Classes,2,Does not have a sixth form,3,Mixed,0,Does not apply,Does not apply,0,Not applicable,0,Not applicable,210,2,No Special Classes,,,,,,0,Not applicable,,,Not applicable,,Not under a federation,,,,,Not applicable,,0,Not applicable,14/11/2018,Fir Tree Lane,,,Newbury,Berkshire,RG14 2RA,,163542129,Mrs,Sue,Pearson,Headteacher,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,J,South East,E06000037,West Berkshire,E05002296,Clay Hill,E14000830,Newbury,C1,Urban city and town,E06000037,449159,167674,,West Berkshire 013,West Berkshire 013B,,,,,,903,Pre LGR (1998) Berkshire,2142,,North-West London and South-Central England,,,,E02003379,E01016280
139081,869,West Berkshire,2000,Fir Tree Primary School and Nursery,28,Academy sponsor led,10,Academies,1,Open,6,New Provision,01/03/2013,99,,,2,Primary,3,11,1,No boarders,Has Nursery Classes,2,Does not have a sixth form,3,Mixed,0,Does not apply,None,0,Not applicable,0,Not applicable,210,0,Not applicable,18/01/2018,221,114,107,14.4,3,Supported by a multi-academy trust,3987,NEWBURY ACADEMY TRUST,Linked to a sponsor,Trinity School - Newbury Academy Trust,Not applicable,,,10039868,,Not applicable,01/11/2018,0,Not applicable,13/12/2018,Fir Tree Lane,,,Newbury,Berkshire,RG14 2RA,www.firtreeschool.co.uk/,163542129,Mrs,Lindsay,Wood,Headteacher,Not applicable,,,,Not applicable,,,Not applicable,Not applicable,,,,Not applicable,ASD - Autistic Spectrum Disorder,,,,,,,,,,,,,Resource Provision,0,12,,,J,South East,E06000037,West Berkshire,E05002296,Clay Hill,E14000830,Newbury,C1,Urban city and town,E06000037,449159,167674,,West Berkshire 013,West Berkshire 013B,,,,,,999,,,Requires improvement,North-West London and South-Central England,,1.00E+11,,E02003379,E01016280
110180,869,West Berkshire,7005,Mary Hare School,8,Non-maintained special school,5,Special schools,1,Open,0,Not applicable,,0,Not applicable,,0,Not applicable,4,19,3,Boarding school,No Nursery Classes,1,Has a sixth form,3,Mixed,0,Does not apply,Does not apply,0,Not applicable,0,Not applicable,,1,Has Special Classes,18/01/2018,244,126,118,21.2,0,Not applicable,,,Not applicable,,Not applicable,,,10013987,,Not applicable,30/06/2016,0,Not applicable,19/09/2018,Arlington Manor,Snelsmore Common,,Newbury,Berkshire,RG14 3BQ,www.maryhare.org.uk,1635244200,Mr,P R,Gale,Principal,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not applicable,HI - Hearing Impairment,,,,,,,,,,,,,,,,,,J,South East,E06000037,West Berkshire,E05002295,Chieveley,E14000830,Newbury,F1,Rural hamlet and isolated dwellings,E06000037,446711,171114,,West Berkshire 001,West Berkshire 001A,,,,,,903,Pre LGR (1998) Berkshire,7005,Good,North-West London and South-Central England,,2.00E+11,,E02003367,E01016277
135819,869,West Berkshire,6016,Newbury Hall School,11,Other independent school,3,Independent schools,1,Open,6,New Provision,26/03/2009,99,,,0,Not applicable,13,18,3,Boarding school,No Nursery Classes,1,Has a sixth form,3,Mixed,6,None,None,0,Not applicable,0,Not applicable,100,0,Not applicable,18/01/2018,5,2,3,,0,Not applicable,,,Not applicable,,Not applicable,,,10027339,,Not applicable,,0,Not applicable,14/11/2018,Enborne Road,,,Newbury,Berkshire,RG14 6AD,,163536879,Mr,J,Crocker,Principal,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,Not applicable,Not applicable,Not approved,,,,,,,,,,,,,,,,,,,J,South East,E06000037,West Berkshire,E05002309,St Johns,E14000830,Newbury,C1,Urban city and town,E06000037,446673,166632,,West Berkshire 020,West Berkshire 020D,Ofsted,0,0,Has boarders,Till Gins,999,,,,North-West London and South-Central England,,1.00E+11,,E02003386,E01016319
128294,869,West Berkshire,6038,Newbury Preparatory School,11,Other independent school,3,Independent schools,2,Closed,0,Not applicable,,0,Not applicable,28/07/1995,0,Not applicable,2,11,1,No boarders,Not applicable,0,Not applicable,3,Mixed,6,None,None,0,Not applicable,4,Non-selective,,0,Not applicable,,,,,,0,Not applicable,,,Not applicable,,Not applicable,,,,,Not applicable,,0,Not applicable,26/09/2017,84 Enborne Road,,,Newbury,,RG14 6AN,,,,,,Headteacher,Not applicable,,,,Not applicable,,Not applicable,Not applicable,Not applicable,,,Not applicable,Not approved,,,,,,,,,,,,,,,,,,,J,South East,E06000037,West Berkshire,E05002300,Falkland,E14000830,Newbury,C1,Urban city and town,E06000037,446081,166399,,West Berkshire 021,West Berkshire 021C,,,,,,999,,,,,,,,E02003387,E01016291
